lane_id,origin_site_id,destination_site_id,active_days,total_observed_trips,total_orders,total_weight_kg,total_volume_m3,distance_km_p50,duration_hours_p50,duration_hours_p90,daily_weight_p50_kg,daily_weight_p90_kg,daily_volume_p50_m3,daily_volume_p90_m3,destination_city_count_p50
site_1402__site_1400,site_1402,site_1400,1,1,1,2.2,0.01989,68.9,2.035833333333333,2.035833333333333,2.2,2.2,0.01989,0.01989,1.0
site_0079__site_2100,site_0079,site_2100,1,1,1,1.3,0.004022,45.82,0.8791666666666667,0.8791666666666667,1.3,1.3,0.004022,0.004022,1.0
site_1402__site_1403,site_1402,site_1403,1,1,1,0.39,0.004022,27.54,0.995,0.995,0.39,0.39,0.004022,0.004022,1.0
site_1402__site_1404,site_1402,site_1404,1,1,1,1.0,0.004022,77.48,2.7505555555555556,2.7505555555555556,1.0,1.0,0.004022,0.004022,1.0
site_0094__site_2100,site_0094,site_2100,1,1,1,2.35,0.012353,46.9,1.826111111111111,1.826111111111111,2.35,2.35,0.012353,0.012353,1.0
site_0096__site_2125,site_0096,site_2125,1,1,1,1.53,0.03228234,56.6,1.9758333333333333,1.9758333333333333,1.53,1.53,0.03228234,0.03228234,1.0
site_1402__site_1607,site_1402,site_1607,1,1,1,0.41,0.004022,132.27,2.3769444444444443,2.3769444444444443,0.41,0.41,0.004022,0.004022,1.0
site_1402__site_1688,site_1402,site_1688,1,1,1,2.7,0.0324,47.95,2.6616666666666666,2.6616666666666666,2.7,2.7,0.0324,0.0324,1.0
site_1402__site_1689,site_1402,site_1689,1,1,1,1.1,0.004022,62.39,1.643888888888889,1.643888888888889,1.1,1.1,0.004022,0.004022,1.0
site_1402__site_1690,site_1402,site_1690,1,1,1,2.33,0.01755,67.9,1.4444444444444444,1.4444444444444444,2.33,2.33,0.01755,0.01755,1.0
site_0097__site_0255,site_0097,site_0255,1,1,1,1.0,0.004022,29.03,1.1594444444444445,1.1594444444444445,1.0,1.0,0.004022,0.004022,1.0
site_0105__site_0255,site_0105,site_0255,1,1,1,0.5,0.004022,29.05,0.7588888888888888,0.7588888888888888,0.5,0.5,0.004022,0.004022,1.0
site_0112__site_2100,site_0112,site_2100,1,1,1,1.5,0.01568,38.14,1.0725,1.0725,1.5,1.5,0.01568,0.01568,1.0
site_1402__site_1986,site_1402,site_1986,1,1,1,0.05,0.004022,10.43,0.6880555555555555,0.6880555555555555,0.05,0.05,0.004022,0.004022,1.0
site_1402__site_1987,site_1402,site_1987,1,1,1,0.5,0.004022,24.16,1.2058333333333333,1.2058333333333333,0.5,0.5,0.004022,0.004022,1.0
site_1402__site_1988,site_1402,site_1988,1,1,1,2.81,0.0333,20.01,1.093888888888889,1.093888888888889,2.81,2.81,0.0333,0.0333,1.0
site_1402__site_1989,site_1402,site_1989,1,1,1,1.0,0.004022,25.88,1.6041666666666667,1.6041666666666667,1.0,1.0,0.004022,0.004022,1.0
site_0126__site_0191,site_0126,site_0191,1,1,1,1.0,0.006,12.13,2.258611111111111,2.258611111111111,1.0,1.0,0.006,0.006,1.0
site_1409__site_0884,site_1409,site_0884,1,1,1,1.0,0.004022,108.94,2.393611111111111,2.393611111111111,1.0,1.0,0.004022,0.004022,1.0
site_1409__site_1118,site_1409,site_1118,1,1,1,1.22,0.005,89.68,1.3177777777777777,1.3177777777777777,1.22,1.22,0.005,0.005,1.0
site_1409__site_1119,site_1409,site_1119,1,1,1,0.3,0.004022,83.62,1.5386111111111112,1.5386111111111112,0.3,0.3,0.004022,0.004022,1.0
site_1409__site_2179,site_1409,site_2179,1,1,1,1.0,0.004875,127.04,2.062777777777778,2.062777777777778,1.0,1.0,0.004875,0.004875,1.0
site_1425__site_1108,site_1425,site_1108,1,1,1,0.5,0.004022,120.0,4.450555555555556,4.450555555555556,0.5,0.5,0.004022,0.004022,1.0
site_0130__site_0255,site_0130,site_0255,1,1,1,1.0,0.004022,30.7,2.48,2.48,1.0,1.0,0.004022,0.004022,1.0
site_0133__site_0191,site_0133,site_0191,1,1,1,1.0,0.006,7.05,0.5013888888888889,0.5013888888888889,1.0,1.0,0.006,0.006,1.0
site_1425__site_1280,site_1425,site_1280,1,1,1,2.36,0.01755,47.96,1.2033333333333334,1.2033333333333334,2.36,2.36,0.01755,0.01755,1.0
site_1425__site_1281,site_1425,site_1281,1,1,1,1.0,0.004022,29.08,1.191111111111111,1.191111111111111,1.0,1.0,0.004022,0.004022,1.0
site_0134__site_0191,site_0134,site_0191,1,1,1,4.5,0.061194,18.76,0.9419444444444445,0.9419444444444445,4.5,4.5,0.061194,0.061194,1.0
site_0141__site_0255,site_0141,site_0255,1,1,1,1.5,0.00972,20.95,0.4627777777777778,0.4627777777777778,1.5,1.5,0.00972,0.00972,1.0
site_1425__site_1284,site_1425,site_1284,1,1,1,1.0,0.006,52.67,1.2855555555555556,1.2855555555555556,1.0,1.0,0.006,0.006,1.0
site_0144__site_2100,site_0144,site_2100,1,1,1,3.0,0.018,36.83,0.8994444444444445,0.8994444444444445,3.0,3.0,0.018,0.018,1.0
site_1425__site_1286,site_1425,site_1286,1,1,1,1.0,0.006,55.62,1.29,1.29,1.0,1.0,0.006,0.006,1.0
site_0151__site_2100,site_0151,site_2100,1,1,1,1.0,0.009,36.36,1.0280555555555555,1.0280555555555555,1.0,1.0,0.009,0.009,1.0
site_1425__site_1414,site_1425,site_1414,1,1,1,1.56,0.01134,21.35,0.5730555555555555,0.5730555555555555,1.56,1.56,0.01134,0.01134,1.0
site_0152__site_0255,site_0152,site_0255,1,1,1,1.0,0.0045,27.44,1.326111111111111,1.326111111111111,1.0,1.0,0.0045,0.0045,1.0
site_0157__site_2100,site_0157,site_2100,1,1,1,1.0,0.004875,54.18,1.2755555555555556,1.2755555555555556,1.0,1.0,0.004875,0.004875,1.0
site_0160__site_0191,site_0160,site_0191,1,1,1,1.0,0.006,25.93,1.2525,1.2525,1.0,1.0,0.006,0.006,1.0
site_0162__site_2149,site_0162,site_2149,1,1,1,0.33,0.004022,41.53,1.4502777777777778,1.4502777777777778,0.33,0.33,0.004022,0.004022,1.0
site_0163__site_0191,site_0163,site_0191,1,1,1,1.0,0.006,27.92,1.1541666666666666,1.1541666666666666,1.0,1.0,0.006,0.006,1.0
site_0164__site_0047,site_0164,site_0047,1,1,1,1.0,0.004022,3.01,5.9825,5.9825,1.0,1.0,0.004022,0.004022,1.0
site_0164__site_0129,site_0164,site_0129,1,1,1,1.0,0.004022,9.19,1.1727777777777777,1.1727777777777777,1.0,1.0,0.004022,0.004022,1.0
site_0164__site_0146,site_0164,site_0146,1,1,1,1.2,0.008775,37.56,2.251388888888889,2.251388888888889,1.2,1.2,0.008775,0.008775,1.0
site_0164__site_0169,site_0164,site_0169,1,1,1,1.0,0.004022,26.45,4.895,4.895,1.0,1.0,0.004022,0.004022,1.0
site_0164__site_0174,site_0164,site_0174,1,1,1,3.0,0.03348,6.56,0.05638888888888889,0.05638888888888889,3.0,3.0,0.03348,0.03348,1.0
site_1425__site_1426,site_1425,site_1426,1,1,1,1.0,0.006,11.25,1.2294444444444443,1.2294444444444443,1.0,1.0,0.006,0.006,1.0
site_0164__site_0228,site_0164,site_0228,1,1,1,1.0,0.004875,21.18,2.1197222222222223,2.1197222222222223,1.0,1.0,0.004875,0.004875,1.0
site_0164__site_0265,site_0164,site_0265,1,1,1,1.0,0.004022,29.82,1.8425,1.8425,1.0,1.0,0.004022,0.004022,1.0
site_0180__site_2125,site_0180,site_2125,1,1,1,3.26,0.004022,57.45,1.2747222222222223,1.2747222222222223,3.26,3.26,0.004022,0.004022,1.0
site_0184__site_0255,site_0184,site_0255,1,1,1,1.0,0.006,20.35,0.7102777777777778,0.7102777777777778,1.0,1.0,0.006,0.006,1.0
site_0190__site_2125,site_0190,site_2125,1,1,1,0.44,0.004022,59.18,2.9925,2.9925,0.44,0.44,0.004022,0.004022,1.0
site_0191__site_0026,site_0191,site_0026,1,1,1,4.8,0.045785110000000004,19.25,0.5686111111111111,0.5686111111111111,4.8,4.8,0.045785110000000004,0.045785110000000004,1.0
site_1425__site_1433,site_1425,site_1433,1,1,1,1.12,0.0138,37.63,1.363611111111111,1.363611111111111,1.12,1.12,0.0138,0.0138,1.0
site_0191__site_0093,site_0191,site_0093,1,1,1,1.2,0.010935,30.84,1.4191666666666667,1.4191666666666667,1.2,1.2,0.010935,0.010935,1.0
site_0191__site_0100,site_0191,site_0100,1,1,1,1.0,0.009477,29.02,3.2808333333333333,3.2808333333333333,1.0,1.0,0.009477,0.009477,1.0
site_1425__site_1437,site_1425,site_1437,1,1,1,1.2,0.009225,32.31,1.8763888888888889,1.8763888888888889,1.2,1.2,0.009225,0.009225,1.0
site_0191__site_0133,site_0191,site_0133,1,1,1,1.0,0.004875,20.3,51.31583333333333,51.31583333333333,1.0,1.0,0.004875,0.004875,1.0
site_0191__site_0155,site_0191,site_0155,1,1,1,1.02,0.00867838,24.86,0.5827777777777777,0.5827777777777777,1.02,1.02,0.00867838,0.00867838,1.0
site_0191__site_0232,site_0191,site_0232,1,1,1,0.075,0.004022,10.78,0.3088888888888889,0.3088888888888889,0.075,0.075,0.004022,0.004022,1.0
site_0191__site_0276,site_0191,site_0276,1,1,1,1.0,0.004875,44.02,1.043611111111111,1.043611111111111,1.0,1.0,0.004875,0.004875,1.0
site_0191__site_2158,site_0191,site_2158,1,1,1,4.5,0.061194,91.44,1.853888888888889,1.853888888888889,4.5,4.5,0.061194,0.061194,1.0
site_0198__site_0255,site_0198,site_0255,1,1,1,1.96,0.01474701,21.06,1.405,1.405,1.96,1.96,0.01474701,0.01474701,1.0
site_0202__site_0255,site_0202,site_0255,1,1,1,5.0,0.03,28.3,0.8663888888888889,0.8663888888888889,5.0,5.0,0.03,0.03,1.0
site_0206__site_0191,site_0206,site_0191,1,1,1,1.06,0.00480168,14.76,0.6336111111111111,0.6336111111111111,1.06,1.06,0.00480168,0.00480168,1.0
site_0214__site_2100,site_0214,site_2100,1,1,1,1.0,0.00648,46.27,1.121388888888889,1.121388888888889,1.0,1.0,0.00648,0.00648,1.0
site_0215__site_2100,site_0215,site_2100,1,1,1,1.0,0.004022,52.65,3.3680555555555554,3.3680555555555554,1.0,1.0,0.004022,0.004022,1.0
site_1425__site_1449,site_1425,site_1449,1,1,1,1.0,0.004875,21.94,1.2791666666666666,1.2791666666666666,1.0,1.0,0.004875,0.004875,1.0
site_0221__site_2100,site_0221,site_2100,1,1,1,1.0,0.004022,47.95,1.5522222222222222,1.5522222222222222,1.0,1.0,0.004022,0.004022,1.0
site_0224__site_0191,site_0224,site_0191,1,1,1,1.0,0.004022,7.06,0.9922222222222222,0.9922222222222222,1.0,1.0,0.004022,0.004022,1.0
site_0235__site_0191,site_0235,site_0191,1,1,1,1.0,0.0045,21.52,1.1666666666666667,1.1666666666666667,1.0,1.0,0.0045,0.0045,1.0
site_0241__site_0255,site_0241,site_0255,1,1,1,1.0,0.004022,27.18,0.8355555555555556,0.8355555555555556,1.0,1.0,0.004022,0.004022,1.0
site_0245__site_2100,site_0245,site_2100,1,1,1,1.0,0.004022,56.0,1.5033333333333334,1.5033333333333334,1.0,1.0,0.004022,0.004022,1.0
site_0256__site_2125,site_0256,site_2125,1,1,1,0.03,0.004022,62.94,1.9002777777777777,1.9002777777777777,0.03,0.03,0.004022,0.004022,1.0
site_0270__site_0191,site_0270,site_0191,1,1,1,1.0,0.004022,31.85,1.6280555555555556,1.6280555555555556,1.0,1.0,0.004022,0.004022,1.0
site_0272__site_0255,site_0272,site_0255,1,1,1,1.0,0.004022,34.93,1.3069444444444445,1.3069444444444445,1.0,1.0,0.004022,0.004022,1.0
site_0274__site_2125,site_0274,site_2125,1,1,1,1.04,0.0087505,61.1,1.1355555555555557,1.1355555555555557,1.04,1.04,0.0087505,0.0087505,1.0
site_1448__site_1441,site_1448,site_1441,1,1,1,1.0,0.006,33.27,1.0669444444444445,1.0669444444444445,1.0,1.0,0.006,0.006,1.0
site_1452__site_2415,site_1452,site_2415,1,1,1,2.4,0.01755,133.0,2.3666666666666667,2.3666666666666667,2.4,2.4,0.01755,0.01755,1.0
site_1464__site_2125,site_1464,site_2125,1,1,1,1.0,0.006,21.47,0.5102777777777778,0.5102777777777778,1.0,1.0,0.006,0.006,1.0
site_0280__site_0255,site_0280,site_0255,1,1,1,2.16,0.006,23.71,1.2841666666666667,1.2841666666666667,2.16,2.16,0.006,0.006,1.0
site_1471__site_2125,site_1471,site_2125,1,1,1,1.07,0.01195282,29.22,0.26722222222222225,0.26722222222222225,1.07,1.07,0.01195282,0.01195282,1.0
site_1475__site_2125,site_1475,site_2125,1,1,1,3.0,0.01125,29.3,0.5472222222222223,0.5472222222222223,3.0,3.0,0.01125,0.01125,1.0
site_1478__site_2125,site_1478,site_2125,1,1,1,5.14,0.10447044,25.13,0.5608333333333333,0.5608333333333333,5.14,5.14,0.10447044,0.10447044,1.0
site_0285__site_2100,site_0285,site_2100,1,1,1,1.0,0.01008,15.0,0.5352777777777777,0.5352777777777777,1.0,1.0,0.01008,0.01008,1.0
site_0287__site_2100,site_0287,site_2100,1,1,1,1.0,0.01,51.56,1.7783333333333333,1.7783333333333333,1.0,1.0,0.01,0.01,1.0
site_1483__site_1479,site_1483,site_1479,1,1,1,1.0,0.006,33.81,5.3025,5.3025,1.0,1.0,0.006,0.006,1.0
site_1483__site_1480,site_1483,site_1480,1,1,1,1.0,0.004022,64.0,6.477777777777778,6.477777777777778,1.0,1.0,0.004022,0.004022,1.0
site_1483__site_1481,site_1483,site_1481,1,1,1,0.88,0.00911892,45.0,5.623888888888889,5.623888888888889,0.88,0.88,0.00911892,0.00911892,1.0
site_0304__site_0303,site_0304,site_0303,1,1,1,1.2,0.009477,21.56,1.031388888888889,1.031388888888889,1.2,1.2,0.009477,0.009477,1.0
site_0304__site_0305,site_0304,site_0305,1,1,1,1.0,0.004875,20.67,2.8202777777777777,2.8202777777777777,1.0,1.0,0.004875,0.004875,1.0
site_1483__site_1485,site_1483,site_1485,1,1,1,1.0,0.004022,19.35,4.066111111111111,4.066111111111111,1.0,1.0,0.004022,0.004022,1.0
site_1483__site_1486,site_1483,site_1486,1,1,1,1.0,0.004022,75.0,2.0391666666666666,2.0391666666666666,1.0,1.0,0.004022,0.004022,1.0
site_1483__site_1488,site_1483,site_1488,1,1,1,1.2,0.010935,42.0,6.676944444444445,6.676944444444445,1.2,1.2,0.010935,0.010935,1.0
site_1483__site_1489,site_1483,site_1489,1,1,1,2.0,0.00975,44.0,2.2222222222222223,2.2222222222222223,2.0,2.0,0.00975,0.00975,1.0
site_0308__site_0348,site_0308,site_0348,1,1,1,0.23,0.004022,31.54,0.5033333333333333,0.5033333333333333,0.23,0.23,0.004022,0.004022,1.0
site_0311__site_0348,site_0311,site_0348,1,1,1,1.5,0.0125,57.79,1.0277777777777777,1.0277777777777777,1.5,1.5,0.0125,0.0125,1.0
site_0326__site_0348,site_0326,site_0348,1,1,1,0.92,0.013033020000000001,85.53,1.6202777777777777,1.6202777777777777,0.92,0.92,0.013033020000000001,0.013033020000000001,1.0
site_1483__site_1493,site_1483,site_1493,1,1,1,4.87,0.067252,71.0,1.3688888888888888,1.3688888888888888,4.87,4.87,0.067252,0.067252,1.0
site_0329__site_0310,site_0329,site_0310,1,1,1,1.5,0.010935,23.62,0.9475,0.9475,1.5,1.5,0.010935,0.010935,1.0
site_1483__site_1495,site_1483,site_1495,1,1,1,1.0,0.004875,13.56,1.2277777777777779,1.2277777777777779,1.0,1.0,0.004875,0.004875,1.0
site_0329__site_0312,site_0329,site_0312,1,1,1,1.2,0.010179,29.96,0.8633333333333333,0.8633333333333333,1.2,1.2,0.010179,0.010179,1.0
site_1483__site_1497,site_1483,site_1497,1,1,1,1.0,0.004022,44.0,2.158888888888889,2.158888888888889,1.0,1.0,0.004022,0.004022,1.0
site_0329__site_0314,site_0329,site_0314,1,1,1,1.0,0.004022,45.3,0.9602777777777778,0.9602777777777778,1.0,1.0,0.004022,0.004022,1.0
site_1483__site_1502,site_1483,site_1502,1,1,1,1.0,0.004022,539.91,10.753055555555555,10.753055555555555,1.0,1.0,0.004022,0.004022,1.0
site_1483__site_1503,site_1483,site_1503,1,1,1,1.35,0.0108,555.33,11.1,11.1,1.35,1.35,0.0108,0.0108,1.0
site_1483__site_1504,site_1483,site_1504,1,1,1,1.0,0.004022,143.63,5.5377777777777775,5.5377777777777775,1.0,1.0,0.004022,0.004022,1.0
site_0329__site_0317,site_0329,site_0317,1,1,1,1.0,0.004875,66.67,1.696388888888889,1.696388888888889,1.0,1.0,0.004875,0.004875,1.0
site_0329__site_0323,site_0329,site_0323,1,1,1,3.77,0.036864,55.06,1.6608333333333334,1.6608333333333334,3.77,3.77,0.036864,0.036864,1.0
site_0329__site_0325,site_0329,site_0325,1,1,1,1.0,0.004022,40.78,1.0988888888888888,1.0988888888888888,1.0,1.0,0.004022,0.004022,1.0
site_0329__site_0326,site_0329,site_0326,1,1,1,1.2,0.01053,64.44,1.6641666666666666,1.6641666666666666,1.2,1.2,0.01053,0.01053,1.0
site_1483__site_2433,site_1483,site_2433,1,1,1,1.0,0.004022,653.0,12.06611111111111,12.06611111111111,1.0,1.0,0.004022,0.004022,1.0
site_0329__site_0327,site_0329,site_0327,1,1,1,2.36,0.01989,27.01,3.6591666666666667,3.6591666666666667,2.36,2.36,0.01989,0.01989,1.0
site_0329__site_0328,site_0329,site_0328,1,1,1,1.0,0.004875,26.34,0.9036111111111111,0.9036111111111111,1.0,1.0,0.004875,0.004875,1.0
site_1501__site_2026,site_1501,site_2026,1,1,1,3.0,0.018,203.72,5.464166666666666,5.464166666666666,3.0,3.0,0.018,0.018,1.0
site_1506__site_1509,site_1506,site_1509,1,1,1,1.5,0.0078849,48.8,0.845,0.845,1.5,1.5,0.0078849,0.0078849,1.0
site_0329__site_0330,site_0329,site_0330,1,1,1,1.0,0.004022,26.75,0.8525,0.8525,1.0,1.0,0.004022,0.004022,1.0
site_0329__site_0331,site_0329,site_0331,1,1,1,0.53,0.004675,83.3,5.2877777777777775,5.2877777777777775,0.53,0.53,0.004675,0.004675,1.0
site_1509__site_0669,site_1509,site_0669,1,1,1,1.5,0.0078849,1302.0,21.018055555555556,21.018055555555556,1.5,1.5,0.0078849,0.0078849,1.0
site_1509__site_0930,site_1509,site_0930,1,1,1,1.1,0.009853200000000001,98.46,8.733333333333333,8.733333333333333,1.1,1.1,0.009853200000000001,0.009853200000000001,1.0
site_1510__site_1509,site_1510,site_1509,1,1,1,5.0,0.06,41.93,2.145277777777778,2.145277777777778,5.0,5.0,0.06,0.06,1.0
site_1514__site_1509,site_1514,site_1509,1,1,1,4.0,0.0144,52.27,0.6222222222222222,0.6222222222222222,4.0,4.0,0.0144,0.0144,1.0
site_1518__site_1509,site_1518,site_1509,1,1,1,1.0,0.006,34.6,1.5238888888888888,1.5238888888888888,1.0,1.0,0.006,0.006,1.0
site_1529__site_1509,site_1529,site_1509,1,1,1,2.6,0.018,29.73,1.543611111111111,1.543611111111111,2.6,2.6,0.018,0.018,1.0
site_1533__site_0435,site_1533,site_0435,1,1,1,1.0,0.00625,81.0,0.9841666666666666,0.9841666666666666,1.0,1.0,0.00625,0.00625,1.0
site_1533__site_1506,site_1533,site_1506,1,1,1,2.44,0.01755,49.0,3.1344444444444446,3.1344444444444446,2.44,2.44,0.01755,0.01755,1.0
site_1533__site_1507,site_1533,site_1507,1,1,1,1.0,0.004022,41.0,1.0563888888888888,1.0563888888888888,1.0,1.0,0.004022,0.004022,1.0
site_0329__site_0332,site_0329,site_0332,1,1,1,1.0,0.004022,55.87,1.1272222222222221,1.1272222222222221,1.0,1.0,0.004022,0.004022,1.0
site_0329__site_0334,site_0329,site_0334,1,1,1,1.0,0.004875,40.07,1.5438888888888889,1.5438888888888889,1.0,1.0,0.004875,0.004875,1.0
site_1533__site_1511,site_1533,site_1511,1,1,1,1.0,0.004225,75.0,2.5719444444444446,2.5719444444444446,1.0,1.0,0.004225,0.004225,1.0
site_1533__site_1513,site_1533,site_1513,1,1,1,4.87,0.04588,38.0,1.3775,1.3775,4.87,4.87,0.04588,0.04588,1.0
site_1533__site_1514,site_1533,site_1514,1,1,1,0.6,0.004022,47.34,2.0547222222222223,2.0547222222222223,0.6,0.6,0.004022,0.004022,1.0
site_1533__site_1516,site_1533,site_1516,1,1,1,2.86,0.03348,37.26,0.9147222222222222,0.9147222222222222,2.86,2.86,0.03348,0.03348,1.0
site_1533__site_1520,site_1533,site_1520,1,1,1,1.0,0.004875,46.59,0.7688888888888888,0.7688888888888888,1.0,1.0,0.004875,0.004875,1.0
site_1533__site_1521,site_1533,site_1521,1,1,1,1.2,0.009477,40.0,1.4480555555555557,1.4480555555555557,1.2,1.2,0.009477,0.009477,1.0
site_1533__site_1522,site_1533,site_1522,1,1,1,1.0,0.008044,50.0,1.7486111111111111,1.7486111111111111,1.0,1.0,0.008044,0.008044,1.0
site_1533__site_1523,site_1533,site_1523,1,1,1,1.0,0.004225,48.0,1.1202777777777777,1.1202777777777777,1.0,1.0,0.004225,0.004225,1.0
site_0329__site_0335,site_0329,site_0335,1,1,1,1.28,0.010935,45.46,1.4408333333333334,1.4408333333333334,1.28,1.28,0.010935,0.010935,1.0
site_0329__site_0336,site_0329,site_0336,1,1,1,1.4,0.010206,55.64,1.2727777777777778,1.2727777777777778,1.4,1.4,0.010206,0.010206,1.0
site_1533__site_1528,site_1533,site_1528,1,1,1,1.8,0.01755,22.46,0.5638888888888889,0.5638888888888889,1.8,1.8,0.01755,0.01755,1.0
site_0329__site_0338,site_0329,site_0338,1,1,1,1.0,0.004022,23.41,0.8655555555555555,0.8655555555555555,1.0,1.0,0.004022,0.004022,1.0
site_1533__site_1536,site_1533,site_1536,1,1,1,2.3,0.01755,53.98,3.3455555555555554,3.3455555555555554,2.3,2.3,0.01755,0.01755,1.0
site_0329__site_0339,site_0329,site_0339,1,1,1,1.0,0.004022,37.85,1.1405555555555555,1.1405555555555555,1.0,1.0,0.004022,0.004022,1.0
site_1533__site_1540,site_1533,site_1540,1,1,1,1.2,0.009225,53.0,1.4647222222222223,1.4647222222222223,1.2,1.2,0.009225,0.009225,1.0
site_0329__site_0342,site_0329,site_0342,1,1,1,0.5,0.004022,19.84,0.9530555555555555,0.9530555555555555,0.5,0.5,0.004022,0.004022,1.0
site_0329__site_0347,site_0329,site_0347,1,1,1,1.0,0.006,8.29,1.2022222222222223,1.2022222222222223,1.0,1.0,0.006,0.006,1.0
site_0329__site_0362,site_0329,site_0362,1,1,1,1.06,0.009736290000000002,90.25,11.652222222222223,11.652222222222223,1.06,1.06,0.009736290000000002,0.009736290000000002,1.0
site_0329__site_1733,site_0329,site_1733,1,1,1,1.2,0.008775,195.48,5.4622222222222225,5.4622222222222225,1.2,1.2,0.008775,0.008775,1.0
site_1533__site_1550,site_1533,site_1550,1,1,1,7.28,0.106392,37.18,1.8311111111111111,1.8311111111111111,7.28,7.28,0.106392,0.106392,1.0
site_1533__site_1552,site_1533,site_1552,1,1,1,4.87,0.04788,60.0,1.3716666666666666,1.3716666666666666,4.87,4.87,0.04788,0.04788,1.0
site_0329__site_1873,site_0329,site_1873,1,1,1,1.28,0.010935,97.89,3.0294444444444446,3.0294444444444446,1.28,1.28,0.010935,0.010935,1.0
site_0341__site_0329,site_0341,site_0329,1,1,1,1.83,0.01757005,62.92,1.7069444444444444,1.7069444444444444,1.83,1.83,0.01757005,0.01757005,1.0
site_1533__site_1555,site_1533,site_1555,1,1,1,0.39,0.004022,30.0,0.9463888888888888,0.9463888888888888,0.39,0.39,0.004022,0.004022,1.0
site_0348__site_0669,site_0348,site_0669,1,1,1,1.5,0.0125,1874.08,35.545,35.545,1.5,1.5,0.0125,0.0125,1.0
site_1533__site_1562,site_1533,site_1562,1,1,1,1.0,0.004875,34.5,1.1897222222222221,1.1897222222222221,1.0,1.0,0.004875,0.004875,1.0
site_0351__site_0369,site_0351,site_0369,1,1,1,1.0,0.004022,28.59,0.5066666666666667,0.5066666666666667,1.0,1.0,0.004022,0.004022,1.0
site_1533__site_1565,site_1533,site_1565,1,1,1,1.0,0.004225,41.23,1.165,1.165,1.0,1.0,0.004225,0.004225,1.0
site_0356__site_0369,site_0356,site_0369,1,1,1,1.0,0.004022,27.86,0.5366666666666666,0.5366666666666666,1.0,1.0,0.004022,0.004022,1.0
site_1533__site_1569,site_1533,site_1569,1,1,1,1.0,0.004022,41.86,1.1841666666666666,1.1841666666666666,1.0,1.0,0.004022,0.004022,1.0
site_1533__site_1570,site_1533,site_1570,1,1,1,1.0,0.004022,74.0,3.818611111111111,3.818611111111111,1.0,1.0,0.004022,0.004022,1.0
site_0362__site_0351,site_0362,site_0351,1,1,1,1.0,0.004022,23.82,1.5730555555555557,1.5730555555555557,1.0,1.0,0.004022,0.004022,1.0
site_0362__site_0352,site_0362,site_0352,1,1,1,1.0,0.004875,13.35,1.7569444444444444,1.7569444444444444,1.0,1.0,0.004875,0.004875,1.0
site_0362__site_0353,site_0362,site_0353,1,1,1,1.0,0.004022,5.95,0.29055555555555557,0.29055555555555557,1.0,1.0,0.004022,0.004022,1.0
site_1533__site_1577,site_1533,site_1577,1,1,1,4.47,0.0324,36.16,1.3488888888888888,1.3488888888888888,4.47,4.47,0.0324,0.0324,1.0
site_0362__site_0354,site_0362,site_0354,1,1,1,1.0,0.004022,18.48,1.3327777777777778,1.3327777777777778,1.0,1.0,0.004022,0.004022,1.0
site_0362__site_0357,site_0362,site_0357,1,1,1,3.87,0.036864,13.93,0.5888888888888889,0.5888888888888889,3.87,3.87,0.036864,0.036864,1.0
site_1533__site_1581,site_1533,site_1581,1,1,1,0.39,0.004022,40.33,1.1861111111111111,1.1861111111111111,0.39,0.39,0.004022,0.004022,1.0
site_1533__site_1583,site_1533,site_1583,1,1,1,0.3,0.004022,43.6,2.012777777777778,2.012777777777778,0.3,0.3,0.004022,0.004022,1.0
site_0362__site_0360,site_0362,site_0360,1,1,1,1.0,0.004022,17.52,1.3138888888888889,1.3138888888888889,1.0,1.0,0.004022,0.004022,1.0
site_1533__site_1588,site_1533,site_1588,1,1,1,2.28,0.017238,33.35,2.397777777777778,2.397777777777778,2.28,2.28,0.017238,0.017238,1.0
site_1533__site_1589,site_1533,site_1589,1,1,1,1.1,0.008775,38.0,0.7613888888888889,0.7613888888888889,1.1,1.1,0.008775,0.008775,1.0
site_0362__site_0363,site_0362,site_0363,1,1,1,1.0,0.004022,8.81,0.7011111111111111,0.7011111111111111,1.0,1.0,0.004022,0.004022,1.0
site_1533__site_1591,site_1533,site_1591,1,1,1,1.6,0.010962,43.0,1.91,1.91,1.6,1.6,0.010962,0.010962,1.0
site_0362__site_0365,site_0362,site_0365,1,1,1,2.5,0.01755,25.6,0.7086111111111111,0.7086111111111111,2.5,2.5,0.01755,0.01755,1.0
site_1533__site_1594,site_1533,site_1594,1,1,1,1.11,0.009225,41.0,2.450833333333333,2.450833333333333,1.11,1.11,0.009225,0.009225,1.0
site_0362__site_0366,site_0362,site_0366,1,1,1,1.56,0.01134,17.29,0.7688888888888888,0.7688888888888888,1.56,1.56,0.01134,0.01134,1.0
site_1533__site_1597,site_1533,site_1597,1,1,1,1.2,0.008775,44.0,1.3283333333333334,1.3283333333333334,1.2,1.2,0.008775,0.008775,1.0
site_1533__site_1598,site_1533,site_1598,1,1,1,2.81,0.0324,68.0,2.268611111111111,2.268611111111111,2.81,2.81,0.0324,0.0324,1.0
site_1533__site_1961,site_1533,site_1961,1,1,1,1.3,0.007722,77.36,1.2036111111111112,1.2036111111111112,1.3,1.3,0.007722,0.007722,1.0
site_0362__site_0368,site_0362,site_0368,1,1,1,1.0,0.004022,16.3,25.761944444444445,25.761944444444445,1.0,1.0,0.004022,0.004022,1.0
