lane_id,departure_site_id,arrival_site_id,physical_legs,vehicle_distance_km,emissions_kgco2_min,emissions_kgco2_max,waybills
lane_02800,site_2249,site_2252,1,40.19,12.402553474244263,20.42663963794197,1
lane_00276,site_0328,site_0327,1,26.34,20.346124502112634,20.346124502112634,1
lane_02676,site_2128,site_2131,1,40.0,12.34391985493333,20.33007179690666,1
lane_02816,site_2263,site_2264,1,40.0,12.34391985493333,20.33007179690666,1
lane_00593,site_0611,site_0683,1,40.0,12.34391985493333,20.33007179690666,1
lane_01788,site_1530,site_1509,1,40.0,12.34391985493333,20.33007179690666,1
lane_00633,site_0665,site_0560,1,40.0,12.34391985493333,20.33007179690666,1
lane_00645,site_0665,site_0593,1,40.0,12.34391985493333,20.33007179690666,1
lane_01722,site_1521,site_1509,1,40.0,12.34391985493333,20.33007179690666,1
lane_00725,site_0686,site_0631,1,40.0,12.34391985493333,20.33007179690666,2
lane_02764,site_2207,site_2215,2,40.0,12.34391985493333,20.33007179690666,2
lane_00600,site_0631,site_0686,1,40.0,12.34391985493333,20.33007179690666,1
lane_02638,site_2128,site_1465,2,26.3,20.31522681873813,20.31522681873813,4
lane_00569,site_0566,site_0607,1,39.95,12.328489955114664,20.30465920716053,1
lane_02303,site_1855,site_1807,1,39.9,12.313060055295999,20.279246617414394,1
lane_02679,site_2131,site_2095,1,39.88,12.306888095368532,20.26908158151594,1
lane_02346,site_1876,site_1855,1,39.82,12.28837221558613,20.238586473820583,1
lane_00772,site_0755,site_2322,1,39.58,12.21430869645653,20.11660604303914,1
lane_01514,site_1339,site_1328,1,39.58,12.21430869645653,20.11660604303914,1
lane_02321,site_1855,site_1872,1,39.57,12.211222716492797,20.111523525089915,1
lane_00015,site_0051,site_2070,1,39.57,12.211222716492797,20.111523525089915,1
lane_01872,site_1571,site_1497,1,39.49,12.186534876782932,20.070863381496103,1
lane_00524,site_0534,site_0608,1,39.38,12.152589097181863,20.01495568405461,1
lane_01606,site_1391,site_1963,1,25.88,19.99080114330581,19.99080114330581,1
lane_00013,site_0046,site_2070,1,39.26,12.115557337617064,19.953965468663885,1
lane_00098,site_0164,site_0261,2,39.24,12.1093853776896,19.94380043276544,2
lane_01768,site_1525,site_1497,1,39.13,12.075439598088531,19.887892735323945,1
lane_02085,site_1762,site_0045,2,39.1,12.066181658197332,19.872645181476262,2
lane_01864,site_1553,site_1497,1,39.09,12.063095678233598,19.867562663527035,1
lane_01091,site_0964,site_1030,1,39.0,12.035321858559998,19.821820001983994,2
lane_01109,site_1030,site_0964,1,39.0,12.035321858559998,19.821820001983994,1
lane_00755,site_0697,site_0523,1,39.0,12.035321858559998,19.821820001983994,1
lane_02375,site_1895,site_1838,1,25.63,19.797690622215143,19.797690622215143,1
lane_02795,site_2249,site_2245,1,38.92,12.010634018850132,19.781159858390183,1
lane_01520,site_1339,site_1334,2,49.62,14.820296558801063,19.77770037678101,2
lane_00318,site_0361,site_0364,1,25.6,19.774517359684264,19.774517359684264,1
lane_00511,site_0534,site_0584,1,38.76,11.961258339430398,19.699839571202553,1
lane_02367,site_1895,site_1820,2,38.72,11.948914419575464,19.67950949940565,2
lane_00756,site_0697,site_0532,3,38.61,11.914968639974397,19.623601801964153,3
lane_00021,site_0078,site_2070,1,38.61,11.914968639974399,19.623601801964153,1
lane_00644,site_0665,site_0591,1,38.6,11.911882660010665,19.61851928401493,1
lane_01561,site_1358,site_1294,1,38.5,11.88102286037333,19.567694104522662,1
lane_01125,site_1054,site_1055,2,25.3,19.542784734375463,19.542784734375463,2
lane_02797,site_2249,site_2248,1,38.31,11.8223892410624,19.471126263487356,1
lane_02168,site_1762,site_0279,1,38.23,11.797701401352532,19.43046611989354,3
lane_00843,site_0812,site_0782,1,38.2,11.78844346146133,19.415218566045862,1
lane_00323,site_0361,site_1679,1,25.12,19.403745159190184,19.403745159190184,1
lane_00027,site_0112,site_2070,1,38.14,11.76992758167893,19.384723458350503,1
lane_00129,site_0191,site_0070,2,38.14,11.76992758167893,19.384723458350503,2
lane_02787,site_2248,site_2246,1,38.1,11.757583661823999,19.364393386553598,2
lane_00691,site_0665,site_0688,1,38.0,11.726723862186663,19.31356820706133,1
lane_01963,site_1626,site_1647,1,38.0,11.726723862186663,19.31356820706133,1
lane_02744,site_2192,site_2196,1,38.0,11.726723862186663,19.31356820706133,1
lane_01907,site_1575,site_1497,1,38.0,11.726723862186663,19.31356820706133,1
lane_02380,site_1895,site_1870,2,38.0,11.726723862186663,19.31356820706133,3
lane_01758,site_1521,site_1575,1,38.0,11.726723862186663,19.31356820706133,1
lane_02010,site_1647,site_1637,1,38.0,11.726723862186663,19.31356820706133,1
lane_00643,site_0665,site_0585,1,37.95,11.711293962367998,19.288155617315198,1
lane_00445,site_0479,site_0458,1,24.96,19.280154425692157,19.280154425692157,1
lane_00647,site_0665,site_0597,1,37.91,11.698950042513063,19.26782554551829,1
lane_01763,site_1521,site_1581,1,37.83,11.674262202803197,19.227165401924474,2
lane_01848,site_1530,site_1581,1,37.83,11.674262202803197,19.227165401924474,1
lane_02272,site_1847,site_1857,3,37.8,11.665004262911998,19.211917848076794,3
lane_00397,site_0407,site_0394,1,37.71,11.637230443238398,19.166175186533753,1
lane_00069,site_0164,site_0146,1,37.56,11.590940743782399,19.089937417295356,1
lane_01185,site_1069,site_1063,2,37.54,11.58476878385493,19.079772381396904,2
lane_00514,site_0534,site_0594,1,66.0,19.056690132479996,19.056690132479996,1
lane_00469,site_0497,site_0498,1,37.44,11.553908984217596,19.028947201904632,1
lane_02373,site_1895,site_1828,2,24.62,19.01752411700885,19.01752411700885,2
lane_01940,site_1626,site_1616,1,37.39,11.538479084398931,19.003534612158504,1
lane_00674,site_0665,site_0651,1,37.22,11.486017425015463,18.917131807021647,1
lane_01736,site_1521,site_1538,1,37.18,11.473673505160532,18.89680173522474,1
lane_02327,site_1855,site_1881,1,37.12,11.45515762537813,18.86630662752938,1
lane_00401,site_0407,site_0398,2,37.12,11.45515762537813,18.86630662752938,2
lane_02400,site_1907,site_1911,1,24.4,18.847586858449063,18.847586858449063,1
lane_02964,site_2325,site_2330,1,37.06,11.436641745595733,18.83581151983402,2
lane_00542,site_0534,site_0658,1,37.05,11.433555765631997,18.830729001884794,1
lane_00531,site_0534,site_0632,1,37.04,11.430469785668265,18.825646483935568,1
lane_01331,site_1199,site_1211,2,29.38,15.880478786011835,18.81339308670154,2
lane_01049,site_0964,site_0986,1,37.0,11.41812586581333,18.805316412138662,1
lane_02223,site_1771,site_1772,1,37.0,11.41812586581333,18.805316412138662,1
lane_01101,site_0986,site_0964,1,37.0,11.41812586581333,18.805316412138662,1
lane_00586,site_0611,site_0587,1,37.0,11.41812586581333,18.805316412138662,1
lane_01348,site_1215,site_1232,1,36.88,11.381094106248533,18.744326196747945,1
lane_01928,site_1626,site_1602,1,36.85,11.37183616635733,18.729078642900262,1
lane_00035,site_0144,site_2070,1,36.83,11.365664206429864,18.718913607001806,1
lane_01836,site_1530,site_1567,1,36.76,11.344062346683732,18.68333598135722,1
lane_00809,site_0782,site_0795,1,24.17,18.66992517904565,18.66992517904565,1
lane_02307,site_1855,site_1818,1,24.16,18.662200758202022,18.662200758202022,1
lane_01604,site_1391,site_1961,1,24.16,18.662200758202022,18.662200758202022,1
lane_02974,site_2330,site_2339,1,36.67,11.316288527010132,18.637593319814183,1
lane_01434,site_1278,site_1283,1,24.12,18.631303074827517,18.631303074827517,1
lane_01022,site_0964,site_0957,1,36.64,11.30703058711893,18.6223457659665,1
lane_01183,site_1064,site_1063,1,36.44,11.245310987844263,18.520695406981968,1
lane_00666,site_0665,site_0640,1,36.42,11.239139027916798,18.510530371083515,1
lane_00036,site_0151,site_2070,1,36.36,11.220623148134397,18.480035263388157,1
lane_02240,site_1847,site_1785,3,36.36,11.220623148134397,18.480035263388153,3
lane_02020,site_1701,site_1695,2,36.34,11.214451188206931,18.469870227489704,2
lane_01477,site_1300,site_1298,1,36.27,11.1928493284608,18.434292601845115,1
lane_01347,site_1211,site_1232,1,36.22,11.17741942864213,18.408880012098983,1
lane_02364,site_1895,site_1810,1,36.21,11.174333448678397,18.403797494149757,1
lane_00305,site_0361,site_0350,1,23.82,18.399570449518716,18.399570449518716,1
lane_01291,site_1187,site_1212,2,36.2,11.171247468714665,18.39871497620053,2
lane_01751,site_1521,site_1564,1,36.16,11.158903548859731,18.37838490440362,1
lane_02801,site_2249,site_2253,1,36.16,11.158903548859731,18.37838490440362,1
lane_02333,site_1855,site_1897,1,36.12,11.146559629004797,18.358054832606715,1
lane_00594,site_0611,site_0686,1,23.72,18.322326241082447,18.322326241082447,1
lane_01571,site_1369,site_1367,3,36.03,11.118785809331197,18.312312171063677,3
lane_02320,site_1855,site_1871,1,36.01,11.112613849403731,18.30214713516522,2
lane_02038,site_1709,site_1705,1,36.0,11.109527869439999,18.297064617215995,1
lane_02465,site_2026,site_2028,2,36.0,11.109527869439999,18.297064617215995,3
lane_02731,site_2192,site_2173,1,36.0,11.109527869439999,18.297064617215995,1
lane_01555,site_1352,site_1358,1,36.0,11.109527869439999,18.297064617215995,1
lane_00522,site_0534,site_0605,1,36.0,11.109527869439999,18.297064617215995,1
lane_01871,site_1570,site_1497,1,35.99,11.106441889476265,18.29198209926677,1
lane_02857,site_2316,site_0710,1,35.98,11.10335590951253,18.28689958131754,1
lane_01778,site_1530,site_1498,1,35.92,11.084840029730131,18.256404473622187,1
lane_01716,site_1521,site_1498,1,35.92,11.084840029730131,18.256404473622187,2
lane_00258,site_0328,site_0309,1,23.62,18.245082032646184,18.245082032646184,1
lane_02714,site_2182,site_2188,1,35.79,11.044722290201598,18.190331740282236,1
lane_00857,site_0823,site_0819,1,35.75,11.032378370346665,18.17000166848533,1
lane_02108,site_1762,site_0091,1,35.7,11.016948470527998,18.144589078739198,1
lane_00631,site_0665,site_0557,1,35.68,11.01077651060053,18.13442404284074,1
lane_00513,site_0534,site_0589,1,35.67,11.007690530636797,18.129341524891515,1
lane_00285,site_0328,site_0337,1,23.41,18.082869194930023,18.082869194930023,1
lane_02314,site_1855,site_1850,2,23.4,18.075144774086393,18.075144774086393,2
lane_01636,site_1414,site_1417,4,35.56,10.973744751035731,18.07343382745002,4
lane_02832,site_2279,site_2280,1,35.54,10.967572791108264,18.063268791551568,1
lane_03056,site_2405,site_1098,1,35.45,10.939798971434668,18.01752613000853,1
lane_02378,site_1895,site_1861,1,35.45,10.939798971434668,18.01752613000853,1
lane_00141,site_0191,site_0126,3,35.400000000000006,10.924369071615997,17.992113540262395,3
lane_00615,site_0665,site_0510,1,35.4,10.924369071615997,17.992113540262395,1
lane_03022,site_2388,site_2381,1,35.34,10.9058531918336,17.96161843256704,1
lane_01459,site_1293,site_1748,1,35.32,10.899681231906131,17.95145339666858,2
lane_01334,site_1199,site_1231,1,35.31,10.896595251942397,17.946370878719357,1
lane_01182,site_1063,site_2269,2,35.3,10.893509271978663,17.941288360770127,2
lane_02302,site_1855,site_1806,1,35.28,10.887337312051196,17.931123324871674,1
lane_01920,site_1617,site_1637,1,35.28,10.887337312051196,17.931123324871674,1
lane_02381,site_1895,site_1883,4,23.2,17.92065635721386,17.92065635721386,4
lane_01562,site_1358,site_1325,1,35.13,10.8410476125952,17.854885555633278,1
lane_00197,site_0195,site_0191,2,35.1,10.831789672703998,17.839638001785595,2
lane_00724,site_0686,site_0625,1,35.0,10.800929873066664,17.78881282229333,1
lane_02348,site_1884,site_1847,2,35.0,10.800929873066664,17.78881282229333,2
lane_00850,site_0819,site_0822,1,34.97,10.791671933175465,17.773565268445648,1
lane_02967,site_2325,site_2334,1,34.94,10.782413993284264,17.75831771459797,1
lane_00244,site_0272,site_0255,1,34.93,10.77932801332053,17.753235196648742,1
lane_02344,site_1873,site_1847,2,34.88,10.763898113501865,17.72782260690261,2
lane_00533,site_0534,site_0634,1,34.87,10.760812133538131,17.72274008895338,1
lane_00161,site_0191,site_0196,2,34.84,10.751554193646934,17.707492535105704,2
lane_00512,site_0534,site_0588,1,34.76,10.726866353937062,17.666832391511885,1
lane_02909,site_2316,site_0762,1,22.84,17.642577206843303,17.642577206843303,1
lane_02365,site_1895,site_1811,2,34.7,10.708350474154667,17.63633728381653,4
lane_01501,site_1325,site_1358,1,34.69,10.70526449419093,17.6312547658673,1
lane_01248,site_1133,site_1153,1,34.68,10.702178514227198,17.626172247918074,1
lane_00853,site_0819,site_0825,1,34.66,10.69600655429973,17.61600721201962,1
lane_02335,site_1860,site_1867,1,34.66,10.69600655429973,17.61600721201962,1
lane_00547,site_0534,site_0671,1,34.65,10.692920574335997,17.610924694070395,2
lane_02796,site_2249,site_2247,1,34.64,10.689834594372265,17.60584217612117,1
lane_01710,site_1506,site_1497,1,34.6,10.677490674517331,17.585512104324263,1
lane_00980,site_0925,site_0421,1,34.58,10.671318714589864,17.57534706842581,1
lane_02451,site_2011,site_2015,1,34.55,10.662060774698663,17.56009951457813,1
lane_02961,site_2325,site_2326,1,34.53,10.655888814771199,17.549934478679678,1
lane_00658,site_0665,site_0618,1,34.53,10.655888814771199,17.549934478679678,1
lane_01287,site_1187,site_1201,1,34.5,10.646630874879998,17.534686924831995,1
lane_01861,site_1550,site_1497,1,34.5,10.646630874879998,17.534686924831995,1
lane_02741,site_2192,site_2186,1,34.49,10.643544894916264,17.52960440688277,1
lane_00851,site_0819,site_0823,1,34.44,10.628114995097597,17.504191817136633,1
lane_00300,site_0347,site_0328,2,22.62,17.472639948283515,17.472639948283515,2
lane_00398,site_0407,site_0395,1,34.35,10.600341175423997,17.458449155593595,1
lane_01186,site_1074,site_1063,1,34.34,10.597255195460265,17.45336663764437,1
lane_00686,site_0665,site_0679,1,34.31,10.587997255569066,17.43811908379669,1
lane_00667,site_0665,site_0641,1,34.26,10.572567355750396,17.412706494050553,1
lane_01269,site_1187,site_1176,1,34.24,10.566395395822932,17.402541458152104,1
lane_02708,site_2174,site_2194,1,34.21,10.55713745593173,17.387293904304425,1
lane_01080,site_0964,site_1018,1,34.0,10.492331876693331,17.280561027370663,1
lane_01515,site_1339,site_1329,2,34.0,10.492331876693331,17.280561027370663,2
lane_00760,site_0697,site_0637,1,34.0,10.492331876693331,17.280561027370663,1
lane_01585,site_1383,site_1382,1,34.0,10.492331876693331,17.280561027370663,1
lane_01479,site_1300,site_1301,2,22.36,17.271805006349222,17.271805006349222,3
lane_00935,site_0895,site_0896,2,33.98,10.486159916765864,17.27039599147221,2
lane_01333,site_1199,site_1219,1,22.32,17.240907322974717,17.240907322974717,1
lane_02707,site_2167,site_2182,1,33.83,10.439870217309863,17.19415822223381,1
lane_01674,site_1472,site_1468,1,33.81,10.433698257382398,17.183993186335357,1
lane_01638,site_1414,site_1419,2,22.24,17.1791119562257,17.1791119562257,2
lane_01279,site_1187,site_1192,1,22.17,17.125041010320317,17.125041010320317,2
lane_02965,site_2325,site_2331,1,33.68,10.393580517853865,17.11792045299541,1
lane_00436,site_0469,site_0470,2,22.14,17.101867747789438,17.101867747789438,2
lane_01457,site_1293,site_1746,1,33.53,10.347290818397864,17.04168268375701,1
lane_01880,site_1573,site_1574,1,33.47,10.328774938615464,17.011187576061648,1
lane_00385,site_0385,site_2291,1,21.97,16.97055259344778,16.97055259344778,1
lane_02629,site_2128,site_1455,3,33.39,10.304087098905597,16.97052743246784,3
lane_00454,site_0479,site_0473,2,33.36,10.294829159014396,16.955279878620157,2
lane_01757,site_1521,site_1574,1,33.35,10.291743179050663,16.95019736067093,1
lane_01655,site_1414,site_1438,1,21.94,16.947379330916903,16.947379330916903,1
lane_00353,site_0385,site_0387,1,21.94,16.947379330916903,16.947379330916903,1
lane_01335,site_1199,site_1238,1,21.92,16.93193048922965,16.93193048922965,1
lane_00917,site_0865,site_0874,1,33.31,10.279399259195731,16.92986728887402,1
lane_01665,site_1437,site_1430,1,33.27,10.2670553393408,16.90953721707712,1
lane_02972,site_2325,site_2341,1,33.25,10.26088337941333,16.899372181178663,1
lane_01510,site_1339,site_1244,1,33.21,10.248539459558398,16.879042109381757,1
lane_01854,site_1535,site_1497,1,33.2,10.245453479594666,16.873959591432527,1
lane_01352,site_1222,site_1195,3,33.12,10.220765639884798,16.833299447838712,3
lane_01866,site_1555,site_1497,1,33.08,10.208421720029863,16.812969376041806,1
lane_02411,site_1912,site_1907,1,33.04,10.196077800174931,16.792639304244904,1
lane_00483,site_0534,site_0521,1,33.02,10.189905840247466,16.78247426834645,1
lane_00339,site_0373,site_0374,1,33.0,10.183733880319998,16.772309232448,1
lane_00498,site_0534,site_0548,1,33.0,10.183733880319998,16.772309232448,1
lane_00495,site_0534,site_0541,1,33.0,10.183733880319998,16.772309232448,1
lane_01041,site_0964,site_0978,1,33.0,10.183733880319998,16.772309232448,1
lane_00735,site_0686,site_0689,3,33.0,10.183733880319997,16.772309232447995,3
lane_00541,site_0534,site_0657,1,32.98,10.17756192039253,16.76214419654954,1
lane_01870,site_1569,site_1497,1,32.87,10.143616140791464,16.706236499108048,1
lane_01025,site_0964,site_0961,1,32.87,10.143616140791464,16.706236499108048,1
lane_00792,site_0779,site_0773,1,32.87,10.143616140791464,16.706236499108048,1
lane_01862,site_1551,site_1497,1,32.86,10.14053016082773,16.70115398115882,1
lane_00707,site_0686,site_0537,1,32.76,10.109670361190396,16.650328801666557,1
lane_00517,site_0534,site_0600,1,32.68,10.084982521480532,16.609668658072742,1
lane_01268,site_1187,site_1175,1,32.62,10.06646664169813,16.579173550377384,1
lane_00349,site_0385,site_0382,5,22.97,15.69744224977749,16.57791550138005,6
lane_01455,site_1293,site_1744,1,32.44,10.010919002350931,16.4876882272913,1
lane_00916,site_0862,site_0874,1,32.4,9.998575082495996,16.46735815549439,1
lane_02709,site_2179,site_2194,1,32.37,9.989317142604797,16.452110601646712,1
lane_01644,site_1414,site_1426,1,32.31,9.970801262822398,16.421615493951357,1
lane_02257,site_1847,site_1830,3,32.28,9.961543322931197,16.406367940103674,3
lane_02830,site_2279,site_2276,1,32.02,9.881307843874133,16.274222473423787,1
lane_02418,site_1966,site_1967,1,32.0,9.875135883946665,16.264057437525327,1
lane_00528,site_0534,site_0621,1,32.0,9.875135883946665,16.264057437525327,2
lane_00505,site_0534,site_0572,1,32.0,9.875135883946665,16.264057437525327,1
lane_00501,site_0534,site_0565,1,32.0,9.875135883946665,16.264057437525327,3
lane_01443,site_1293,site_1291,1,31.9,9.844276084309332,16.213232258033063,1
lane_01580,site_1369,site_1378,2,31.88,9.838104124381864,16.20306722213461,2
lane_01631,site_1414,site_1411,2,25.3,13.675157021310397,16.200777572959463,2
lane_00243,site_0270,site_0191,1,31.85,9.828846184490665,16.18781966828693,1
lane_02196,site_1762,site_2116,1,31.8,9.813416284671998,16.1624070785408,1
lane_01126,site_1058,site_1063,1,31.77,9.804158344780797,16.147159524693116,2
lane_01205,site_1110,site_1112,1,31.71,9.785642464998398,16.116664416997757,1
lane_01292,site_1187,site_1213,1,31.61,9.754782665361065,16.06583923750549,1
lane_01246,site_1133,site_1151,4,31.6,9.751696685397333,16.060756719556263,4
lane_00618,site_0665,site_0517,1,31.6,9.751696685397333,16.060756719556263,1
lane_00253,site_0308,site_0347,1,31.54,9.73318080561493,16.0302616118609,1
lane_01267,site_1186,site_1242,1,31.35,9.674547186304,15.933693770825597,1
lane_02152,site_1762,site_0225,1,31.32,9.665289246412797,15.918446216977918,1
lane_01488,site_1300,site_1310,1,20.6,15.91230693787093,15.91230693787093,1
lane_02247,site_1847,site_1794,3,31.200000000000003,9.628257486848,15.857456001587197,3
lane_02827,site_2279,site_2273,1,31.15,9.612827587029331,15.832043411841061,1
lane_02146,site_1762,site_0210,5,31.05,9.581967787392,15.781218232348795,5
lane_00782,site_0773,site_0774,1,31.0,9.56653788757333,15.755805642602663,1
lane_01123,site_1049,site_1489,1,31.0,9.56653788757333,15.755805642602663,1
lane_00575,site_0566,site_0647,1,31.0,9.56653788757333,15.755805642602663,1
lane_02552,site_2097,site_2095,1,30.96,9.5541939677184,15.735475570805754,1
lane_00133,site_0191,site_0093,1,30.84,9.517162208153598,15.674485355415035,1
lane_02362,site_1895,site_1791,1,30.79,9.50173230833493,15.649072765668903,1
lane_00400,site_0407,site_0397,1,30.78,9.4986463283712,15.643990247719676,1
lane_00030,site_0130,site_0255,1,30.7,9.473958488661332,15.603330104125863,1
lane_02874,site_2316,site_0727,1,30.7,9.473958488661332,15.603330104125863,1
lane_00017,site_0056,site_0255,1,30.69,9.470872508697598,15.598247586176637,1
lane_02299,site_1855,site_1801,1,20.18,15.587881262438609,15.587881262438609,1
lane_01265,site_1179,site_1242,2,30.66,9.461614568806398,15.583000032328957,2
lane_01478,site_1300,site_1299,1,30.66,9.461614568806398,15.583000032328957,1
lane_00460,site_0481,site_0479,1,20.16,15.572432420751356,15.572432420751356,1
lane_00456,site_0479,site_0475,1,20.16,15.572432420751356,15.572432420751356,1
lane_02992,site_2355,site_2348,1,30.62,9.449270648951465,15.562669960532052,1
lane_01769,site_1526,site_1497,1,30.52,9.418410849314132,15.511844781039784,1
lane_01921,site_1623,site_1620,1,30.5,9.412238889386664,15.501679745141331,1
lane_01913,site_1588,site_1591,1,30.5,9.412238889386664,15.501679745141331,1
lane_02042,site_1717,site_1713,1,20.05,15.487463791471464,15.487463791471464,1
lane_00878,site_0847,site_0874,1,30.44,9.393723009604265,15.47118463744597,1
lane_00131,site_0191,site_0076,2,30.42,9.3875510496768,15.461019601547518,2
lane_02991,site_2355,site_2347,1,30.27,9.341261350220798,15.384781832309116,1
lane_00083,site_0164,site_0186,2,30.24,9.332003410329598,15.369534278461435,1
lane_01534,site_1339,site_1351,1,30.2,9.319659490474663,15.34920420666453,1
lane_00289,site_0328,site_0341,1,19.84,15.325250953755303,15.325250953755303,1
lane_00084,site_0164,site_0189,2,30.14,9.301143610692264,15.31870909896917,3
lane_00789,site_0773,site_1678,1,30.14,9.301143610692264,15.31870909896917,1
lane_01635,site_1414,site_1416,2,30.12,9.294971650764799,15.308544063070716,2
lane_00762,site_0697,site_0693,1,30.0,9.257939891199998,15.247553847679995,1
lane_00651,site_0665,site_0601,1,30.0,9.257939891199998,15.247553847679995,1
lane_01740,site_1521,site_1543,1,30.0,9.257939891199998,15.247553847679995,1
lane_00665,site_0665,site_0638,1,30.0,9.257939891199998,15.247553847679995,1
lane_00681,site_0665,site_0671,1,30.0,9.257939891199998,15.247553847679995,1
lane_00676,site_0665,site_0656,1,30.0,9.257939891199998,15.247553847679995,1
lane_00622,site_0665,site_0522,1,30.0,9.257939891199998,15.247553847679995,1
lane_01115,site_1044,site_1046,1,30.0,9.257939891199998,15.247553847679995,1
lane_00642,site_0665,site_0583,1,30.0,9.257939891199998,15.247553847679995,1
lane_02761,site_2207,site_2212,2,30.0,9.257939891199998,15.247553847679995,2
lane_02799,site_2249,site_2251,1,29.97,9.248681951308798,15.232306293832316,1
lane_00260,site_0328,site_0311,1,29.96,9.245595971345065,15.22722377588309,1
lane_02822,site_2273,site_2278,1,29.9,9.227080091562664,15.196728668187728,1
lane_01522,site_1339,site_1336,1,29.86,9.214736171707731,15.176398596390822,1
lane_01273,site_1187,site_1182,2,29.82,9.202392251852798,15.156068524593918,2
lane_00100,site_0164,site_0265,1,29.82,9.202392251852798,15.156068524593918,1
lane_02620,site_2128,site_1445,4,26.21,11.24249328327253,15.11777351311509,4
lane_01711,site_1517,site_1497,1,29.73,9.174618432179198,15.110325863050875,1
lane_01556,site_1357,site_1358,1,53.67,15.092970059999999,15.092970059999999,1
lane_02805,site_2249,site_2257,1,29.69,9.162274512324265,15.089995791253973,1
lane_02959,site_2325,site_2323,1,29.62,9.140672652578132,15.054418165609382,1
lane_02727,site_2192,site_2167,1,29.52,9.109812852940799,15.003592986117116,1
lane_00163,site_0191,site_0205,2,29.52,9.109812852940799,15.003592986117116,2
lane_00823,site_0782,site_0810,1,19.42,15.000825278322985,15.000825278322985,1
lane_00355,site_0385,site_0389,2,19.42,15.000825278322985,15.000825278322985,1
lane_00937,site_0895,site_0898,1,29.51,9.106726872977065,14.99851046816789,1
lane_00313,site_0361,site_0358,2,29.48,9.097468933085866,14.98326291432021,2
lane_02218,site_1763,site_1767,1,29.47,9.094382953122132,14.978180396370984,2
lane_00010,site_0034,site_2070,1,29.41,9.075867073339731,14.947685288675622,1
lane_02463,site_2025,site_2011,1,29.4,9.072781093375998,14.942602770726396,1
lane_01670,site_1464,site_2095,1,29.3,9.041921293738666,14.891777591234131,1
lane_00614,site_0665,site_0509,2,29.3,9.041921293738666,14.891777591234131,2
lane_01207,site_1111,site_1110,1,29.29,9.038835313774932,14.886695073284903,1
lane_02417,site_1962,site_1391,1,19.26,14.877234544824958,14.877234544824958,1
lane_01474,site_1299,site_1300,1,29.24,9.023405413956265,14.86128248353877,1
lane_00897,site_0857,site_0860,1,29.23,9.020319433992531,14.856199965589544,1
lane_01669,site_1460,site_2095,1,29.22,9.017233454028798,14.851117447640316,1
lane_02989,site_2355,site_2345,2,52.78,14.842686039999998,14.842686039999998,2
lane_02635,site_2128,site_1462,2,29.2,9.011061494101332,14.84095241174186,1
lane_00798,site_0782,site_0784,1,19.21,14.838612440606823,14.838612440606823,1
lane_01275,site_1187,site_1184,5,29.1,8.980201694463998,14.790127232249597,5
lane_01350,site_1222,site_1185,5,29.049999999999997,8.964771794645332,14.764714642503463,6
lane_00026,site_0105,site_0255,1,29.05,8.964771794645332,14.764714642503462,1
lane_00025,site_0097,site_0255,1,29.03,8.958599834717866,14.754549606605009,1
lane_00134,site_0191,site_0100,1,29.02,8.95551385475413,14.749467088655782,1
lane_00943,site_0895,site_0905,1,29.0,8.949341894826665,14.73930205275733,1
lane_00465,site_0486,site_0485,1,29.0,8.949341894826665,14.73930205275733,1
lane_01000,site_0935,site_0936,1,29.0,8.949341894826665,14.73930205275733,1
lane_00611,site_0662,site_0686,1,29.0,8.949341894826665,14.73930205275733,1
lane_01204,site_1110,site_1111,1,29.0,8.949341894826665,14.73930205275733,1
lane_02345,site_1873,site_1867,1,28.99,8.946255914862931,14.734219534808103,1
lane_01480,site_1300,site_1302,1,19.03,14.699572865421544,14.699572865421544,1
lane_00435,site_0469,site_0468,1,28.91,8.921568075153065,14.69355939121429,1
lane_02730,site_2192,site_2172,1,28.91,8.921568075153065,14.69355939121429,1
lane_00452,site_0479,site_0471,2,28.9,8.918482095189331,14.688476873265063,2
lane_02452,site_2011,site_2016,1,28.87,8.909224155298132,14.673229319417384,1
lane_02619,site_2128,site_1444,2,18.98,14.66095076120341,14.66095076120341,2
lane_01587,site_1386,site_1385,1,28.8,8.887622295551997,14.637651693772796,1
lane_02729,site_2192,site_2171,1,28.75,8.87219239573333,14.612239104026663,1
lane_00649,site_0665,site_0599,1,28.67,8.847504556023466,14.57157896043285,1
lane_01144,site_1063,site_1066,2,28.66,8.84441857605973,14.566496442483624,2
lane_02342,site_1868,site_1847,2,28.65,8.841332596095999,14.561413924534397,2
lane_01367,site_1228,site_1242,2,28.56,8.813558776422397,14.515671262991354,1
lane_01588,site_1386,site_1387,1,28.46,8.782698976785065,14.464846083499094,1
lane_00892,site_0857,site_0854,2,28.44,8.7765270168576,14.454681047600637,2
lane_02249,site_1847,site_1803,2,28.32,8.739495257292798,14.393690832209916,2
lane_00199,site_0202,site_0255,1,28.3,8.733323297365331,14.383525796311464,1
lane_01536,site_1339,site_1355,1,28.27,8.72406535747413,14.368278242463784,1
lane_02448,site_2011,site_2012,1,28.23,8.711721437619198,14.347948170666875,1
lane_01858,site_1542,site_1497,1,28.13,8.680861637981865,14.29712299117461,1
lane_00308,site_0361,site_0353,1,18.48,14.274729719022076,14.274729719022076,1
lane_00938,site_0895,site_0899,1,28.08,8.665431738163198,14.271710401428475,1
lane_02277,site_1847,site_1865,2,28.04,8.653087818308265,14.251380329631571,2
